unique_cards,stats_cost_ratio,spell,minion,hero,weapon,pirate,elemental,demon,totem,dragon,murloc,mechanical,beast,class_card,cost_1_or_less,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7_or_more,no_of_high_rules,no_of_medium_rule,no_of_low_rule,average_card_winrate
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,8,3,2,3,0,3,7,1,52.362306725340886,56.07
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,8,3,1,3,0,3,7,1,51.96844342453162,56.07
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,7,6,8,3,3,3,0,3,7,1,52.48978067488097,56.07
16,2.0,17,12,1,0,0,0,0,0,0,0,0,12,28,8,7,8,4,2,1,0,3,7,1,51.773709709228406,56.06
20,0.0,24,0,2,4,0,0,0,0,0,0,0,0,30,5,5,8,2,2,5,3,3,7,1,51.95403043404585,56.03
18,2.0869565217391304,9,18,1,2,0,0,0,0,0,0,0,15,25,6,6,9,4,4,1,0,3,6,1,51.99381259847412,56.02
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,8,7,8,3,2,2,0,3,7,1,52.01430059540008,56.02
20,1.934782608695652,18,8,2,2,0,0,0,0,0,0,0,4,27,4,9,5,3,2,3,4,3,5,1,51.76519783874411,56.02
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,9,5,8,3,2,3,0,3,7,1,52.04150292717715,56.01
18,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,5,5,8,3,3,5,1,0,2,1,54.13590661986268,55.99
17,1.6043956043956045,2,28,0,0,0,0,0,0,0,0,21,2,11,2,11,6,4,4,2,1,0,0,0,55.535079318593475,55.98
16,1.8181818181818181,17,10,1,2,0,0,0,0,0,0,0,10,30,7,8,8,4,2,1,0,3,7,1,51.50030171916233,55.97
19,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,7,4,2,3,0,3,7,1,52.250962254495924,55.95
16,1.9666666666666666,15,13,0,2,0,0,0,0,0,0,0,13,28,10,5,8,4,2,1,0,1,5,1,52.543844892911366,55.92
17,1.5180722891566265,6,24,0,0,0,0,0,0,0,0,19,0,15,2,9,8,4,4,2,1,0,0,0,55.597454037043505,55.87
19,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,3,2,2,0,3,7,1,51.90426870981393,55.83
18,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,8,7,8,3,1,3,0,3,7,1,51.88018252290409,55.83
16,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,4,8,4,1,3,0,3,7,1,52.32926296025367,55.8
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,6,4,1,3,0,3,7,1,51.85805731797995,55.77
17,1.8285714285714285,14,15,0,1,0,0,0,0,0,0,0,15,25,8,7,8,2,1,4,0,0,4,1,52.933740733117354,55.77
17,2.024390243902439,13,15,1,1,0,0,0,0,0,0,0,15,26,9,4,8,3,3,3,0,3,7,1,51.850534167603726,55.73
20,2.0454545454545454,18,10,2,0,0,0,0,0,0,0,0,10,27,4,10,6,4,2,3,1,3,6,1,52.880395560611866,55.71
20,0.0,24,0,2,4,0,0,0,0,0,0,0,0,30,5,5,8,2,2,5,3,3,7,1,51.438814829981915,55.7
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,4,2,2,0,3,7,1,52.00151497253523,55.63
21,2.0454545454545454,18,10,2,0,0,0,0,0,0,0,0,10,27,4,10,6,4,2,3,1,3,6,1,52.790759140156,55.62
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,8,6,8,3,2,3,0,3,7,1,52.329157328452624,55.61
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,8,6,8,4,3,1,0,3,7,1,52.34938666075339,55.6
15,1.8571428571428572,10,18,0,2,0,0,0,0,0,0,0,14,24,6,8,8,4,4,0,0,1,4,1,51.66304247332591,55.55
20,1.776470588235294,8,19,1,2,0,1,0,0,0,0,3,4,19,6,1,10,4,5,1,3,3,4,0,54.727376538104295,55.55
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,7,6,8,4,2,3,0,3,7,1,52.5667687953799,55.53
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,8,3,2,2,0,3,7,1,52.13151975888946,55.53
16,1.7307692307692308,14,13,1,2,0,0,0,0,0,0,0,13,27,8,7,8,2,2,2,1,0,4,1,53.22115347069008,55.52
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,4,8,4,2,3,0,3,7,1,52.48988630668201,55.5
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,9,5,8,4,2,2,0,3,7,1,52.0543163329584,55.48
17,1.7,18,10,1,1,0,0,0,0,0,0,0,10,28,9,3,8,5,2,2,1,0,2,1,51.927537514393315,55.46
17,1.2727272727272727,11,18,1,0,0,0,0,0,0,0,14,2,23,8,6,8,2,1,4,1,0,2,1,54.81847876635073,55.44
17,1.891304347826087,9,18,1,2,0,0,0,0,0,0,0,15,26,6,6,9,4,4,1,0,3,6,1,52.14718951125601,55.42
18,1.7241379310344827,14,13,1,2,0,0,0,0,0,0,0,13,27,7,6,8,5,1,2,1,0,4,1,52.82056873198145,55.41
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,8,3,2,3,0,3,7,1,52.09062552661101,55.41
18,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,5,8,6,2,2,5,2,3,7,1,50.70781373594534,55.39
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,8,7,8,4,2,1,0,3,7,1,52.02711400118133,55.36
21,2.0454545454545454,18,10,2,0,0,0,0,0,0,0,0,10,27,4,10,7,3,2,3,1,3,6,1,52.67814839272075,55.34
21,2.0454545454545454,18,10,2,0,0,0,0,0,0,0,0,10,27,4,11,6,3,2,3,1,3,6,1,52.48113478054086,55.33
20,1.7755102040816326,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,3,5,2,4,3,4,0,55.22468038580178,55.33
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,5,7,4,3,3,0,3,7,1,52.66543588313339,55.3
18,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,4,6,8,3,3,5,1,0,2,1,53.86085235521318,55.27
17,1.7,14,13,1,2,0,0,0,0,0,0,0,13,28,7,6,8,4,2,2,1,0,4,1,52.97788766531347,55.23
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,6,7,4,2,3,0,3,7,1,52.663967021725064,55.2
20,1.78125,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.75060689153009,55.2
18,2.0,16,11,1,2,0,0,0,0,0,0,0,11,28,8,7,8,4,2,1,0,3,7,1,51.82324121876804,55.18
20,1.8061224489795917,6,21,1,2,0,1,0,0,0,0,3,5,16,6,1,7,5,5,2,4,3,4,0,54.136023763987396,55.17
17,1.4181818181818182,14,15,1,0,0,0,0,0,0,0,7,0,22,2,4,10,4,5,4,1,0,1,1,53.90531300522468,55.16
18,2.0606060606060606,13,14,1,2,0,0,0,0,0,0,0,14,27,8,7,7,3,2,3,0,3,7,1,52.273670529603244,55.15
18,2.0277777777777777,10,16,0,4,1,4,0,0,0,0,0,5,14,16,0,12,0,1,0,1,0,4,1,50.184287483287264,55.14
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,9,5,7,4,2,3,0,3,7,1,52.30472197921238,55.13
15,1.96,10,18,0,2,0,0,0,0,0,0,0,16,28,6,6,8,4,4,2,0,1,4,1,51.74891309784384,55.11
17,1.878787878787879,13,14,1,2,0,0,0,0,0,0,0,14,27,8,6,9,3,2,2,0,3,7,1,51.93459772313098,55.09
20,1.8275862068965518,8,19,1,2,0,0,0,0,0,0,3,5,18,6,1,8,5,5,1,4,3,4,0,53.78074097327291,55.08
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,4,8,5,1,2,0,3,7,1,52.03910348439193,55.07
16,2.037037037037037,16,11,1,2,0,0,0,0,0,0,0,11,28,10,4,8,4,1,3,0,3,7,1,51.5975752003432,55.04
16,1.7222222222222223,14,14,0,2,0,0,0,0,0,0,0,14,28,7,8,9,2,2,2,0,0,4,1,52.33487431971449,55.03
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,8,5,8,4,3,2,0,3,7,1,52.41503023687941,55.01
17,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,2,1,0,3,7,1,51.91109321028977,55.01
17,1.8717948717948718,12,15,1,2,0,0,0,0,0,0,0,15,27,8,6,8,3,2,3,0,3,7,1,52.18500336938495,55.01
21,2.0454545454545454,16,10,2,2,0,0,0,0,0,0,0,10,27,6,10,5,3,2,3,1,3,6,1,52.322855186033834,54.98
17,1.9655172413793103,15,12,1,2,0,0,0,0,0,0,0,12,28,9,5,8,4,2,2,0,3,7,1,51.977145696521575,54.98
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,7,4,2,3,0,3,7,1,52.35384457864623,54.95
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,5,7,4,2,2,0,3,7,1,52.20063715873742,54.95
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,10,5,8,4,2,1,0,3,7,1,52.144333164670705,54.91
21,1.802325581395349,7,20,1,2,0,1,0,0,0,0,3,4,17,6,1,9,5,5,2,2,3,4,0,54.33411078840047,54.89
21,1.7676767676767677,5,22,1,2,0,0,0,0,0,0,3,5,17,5,1,10,4,5,1,4,3,4,0,54.77990569081384,54.88
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,6,7,3,2,3,0,3,7,1,51.95458379857523,54.83
17,1.3673469387755102,12,15,1,2,0,0,0,0,0,0,10,2,27,4,6,8,3,3,5,1,0,2,1,54.36746814340736,54.81
18,1.5833333333333333,27,2,1,0,0,0,0,0,0,0,0,1,29,4,8,8,3,3,2,2,0,4,1,51.668268704839974,54.76
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,8,4,2,2,0,3,7,1,52.37512013112214,54.67
19,1.803921568627451,6,22,1,1,0,0,0,0,0,0,2,5,17,5,1,9,4,4,3,4,3,4,0,55.45286393331718,54.65
16,1.6666666666666667,14,13,1,2,0,0,0,0,0,0,0,13,26,4,8,6,4,3,4,1,0,3,1,53.15297914727104,54.65
17,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,6,4,8,3,3,5,1,0,2,1,54.043200715204605,54.58
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,5,8,4,1,2,0,3,7,1,52.13691723815119,54.58
17,2.026315789473684,10,16,0,4,0,2,0,0,0,0,0,8,16,15,0,13,0,1,0,1,0,4,1,49.83244548920404,54.41
18,2.08,16,12,1,1,0,0,0,0,0,0,0,12,28,9,7,8,3,1,2,0,3,7,1,51.4552939042654,54.4
17,2.0294117647058822,10,16,0,4,1,4,0,0,0,0,0,6,14,17,0,11,0,1,0,1,0,4,1,50.2246017199052,54.36
17,1.4081632653061225,12,15,1,2,0,0,0,0,0,0,8,2,25,4,6,8,3,3,5,1,0,2,1,54.087481628608415,54.35
16,1.8888888888888888,14,13,1,2,0,0,0,0,0,0,0,13,27,10,4,9,4,2,1,0,3,7,1,51.870528640214324,54.35
16,2.1333333333333333,10,16,0,4,2,4,0,0,0,0,0,6,14,18,0,11,0,0,0,1,0,4,1,49.39567194561623,54.33
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,10,6,7,3,2,2,0,3,7,1,51.80137637866642,54.33
19,2.111111111111111,10,16,0,4,1,4,0,0,0,0,0,6,15,16,0,12,0,1,0,1,0,4,1,50.22850460683284,54.31
16,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,9,4,8,4,2,3,0,3,7,1,52.44076370724815,54.31
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,10,6,7,4,2,1,0,3,7,1,51.81418978444766,54.3
22,1.8113207547169812,7,21,1,1,0,4,0,0,0,0,0,6,16,4,1,7,4,3,3,8,3,3,0,52.46739842528606,54.29
18,2.1176470588235294,10,16,0,4,1,4,0,0,0,0,0,6,14,17,0,11,0,1,0,1,0,4,1,50.23564360105481,54.29
17,1.5376344086021505,4,25,1,0,0,0,0,0,0,0,20,0,17,2,6,6,3,5,7,1,0,0,0,55.498643585857764,54.28
16,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,5,8,4,2,3,0,3,6,1,52.256646352301075,54.27
17,1.3978494623655915,6,24,0,0,0,0,0,0,0,0,22,0,15,2,8,8,3,3,6,0,0,1,0,54.92197557175758,54.27
17,1.6153846153846154,2,28,0,0,0,0,0,0,0,0,21,0,12,2,12,5,5,3,2,1,0,0,0,54.724199950911526,54.23
15,1.6538461538461537,10,18,0,2,0,0,0,0,0,0,0,16,24,6,8,8,4,2,2,0,0,4,1,52.08617152696002,54.22
17,2.0,13,16,1,0,0,0,0,0,0,0,0,16,28,8,5,10,2,2,3,0,3,7,1,51.86635461916659,54.21
17,1.8717948717948718,13,15,1,1,0,0,0,0,0,0,0,15,27,8,5,9,3,2,3,0,3,7,1,52.00024129925699,54.21
19,1.421875,11,18,1,0,0,0,0,0,0,0,12,0,23,2,6,8,3,3,6,2,0,1,1,55.0543904996314,54.12
17,1.449438202247191,6,24,0,0,0,0,0,0,0,0,19,2,18,6,6,6,2,3,7,0,0,1,0,54.949233943630574,54.01
20,1.3928571428571428,14,14,1,1,0,0,0,0,0,0,8,0,24,3,3,11,3,4,5,1,0,1,0,53.758444186795366,53.99
18,1.3617021276595744,13,14,1,2,0,0,0,0,0,0,8,2,26,3,5,10,5,1,5,1,0,2,1,53.40808676294335,53.92
16,2.0,15,12,1,2,0,0,0,0,0,0,0,12,28,9,6,8,4,2,1,0,3,7,1,51.7169915581025,53.9
17,2.0,14,14,1,1,0,0,0,0,0,0,0,14,28,8,6,8,4,1,3,0,3,7,1,51.97628141466878,53.87
20,1.853932584269663,8,19,1,2,0,1,0,0,0,0,3,5,19,6,1,9,4,5,1,4,3,4,0,54.72761005615154,53.87
18,1.4081632653061225,12,15,1,2,0,0,0,0,0,0,8,2,25,4,6,9,3,2,5,1,0,2,1,53.901250697072115,53.85
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,7,7,3,1,3,0,3,7,1,51.83240169649584,53.83
19,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,5,6,7,3,2,5,2,3,7,1,50.86016380112107,53.78
20,1.7714285714285714,6,21,1,2,0,0,0,0,0,0,3,6,16,6,1,6,5,5,2,5,3,4,0,55.04969971089219,53.78
18,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,6,7,3,2,2,0,3,7,1,51.72978573742921,53.76
20,1.75,6,21,1,2,0,4,0,0,0,0,1,6,16,6,1,6,4,3,3,7,3,3,0,53.314275434488,53.74
19,1.7789473684210526,6,21,1,2,0,0,0,0,0,0,3,5,18,6,1,9,4,5,1,4,3,4,0,54.88172092006691,53.7
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,6,8,3,2,3,0,3,7,1,52.274045823713365,53.69
18,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,9,6,7,4,1,3,0,3,7,1,52.10496033059038,53.61
18,1.5421686746987953,6,23,1,0,0,0,0,0,0,0,20,0,17,4,7,6,1,3,8,1,0,1,0,55.00481566256861,53.56
18,2.033333333333333,15,12,1,2,0,0,0,0,0,0,0,12,28,9,7,8,2,1,3,0,3,7,1,51.5580810322994,53.55
17,2.0285714285714285,14,15,1,0,0,0,0,0,0,0,0,15,26,8,8,7,3,1,3,0,3,7,1,51.978352485013254,53.48
18,1.2452830188679245,13,16,1,0,0,0,0,0,0,0,14,0,23,7,6,9,2,1,4,1,0,2,1,54.98956160797658,53.43
18,1.3333333333333333,13,14,1,2,0,0,0,0,0,0,8,4,27,8,3,10,3,1,4,1,0,2,1,53.4592522614209,53.27
17,2.08,15,12,1,2,0,0,0,0,0,0,0,12,28,10,7,8,2,1,2,0,1,5,1,51.723938018513344,53.26
17,0.0,25,0,2,3,0,0,0,0,0,0,0,0,30,5,8,6,2,2,5,2,3,7,1,50.89912708097828,53.22
19,2.026315789473684,10,16,0,4,1,2,0,0,0,0,0,7,15,15,0,13,0,1,0,1,0,4,1,49.855212699549455,53.15
16,1.8181818181818181,17,10,1,2,0,0,0,0,0,0,0,10,30,8,6,8,5,2,1,0,3,7,1,51.829829571971274,53.14
17,1.9444444444444444,14,14,1,1,0,0,0,0,0,0,0,14,28,8,5,8,4,2,3,0,3,7,1,52.20752375286722,53.13
17,1.3404255319148937,12,15,1,2,0,0,0,0,0,0,8,4,27,8,4,10,3,1,3,1,0,2,1,53.65558513625354,53.08
19,1.6153846153846154,19,8,1,2,0,0,0,0,0,0,1,2,27,6,7,7,3,3,2,2,0,1,1,52.06020865051987,53.05
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,8,5,8,4,2,3,0,3,7,1,52.528327551030955,53.04
17,1.696969696969697,13,14,1,2,0,0,0,0,0,0,0,14,26,6,6,9,4,1,3,1,0,3,1,52.98135643677098,53.03
18,1.35,11,18,1,0,0,0,0,0,0,0,13,2,22,6,5,6,5,2,5,1,0,1,0,54.79127854124393,53.01
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,7,4,2,2,0,3,7,1,51.96739720435649,52.88
17,2.0,16,12,1,1,0,0,0,0,0,0,0,12,28,8,6,8,5,2,1,0,3,7,1,51.99669975363288,52.87
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,7,4,1,3,0,3,7,1,51.95998127783697,52.87
18,1.3818181818181818,15,14,1,0,0,0,0,0,0,0,8,0,24,4,3,9,3,5,5,1,0,2,1,54.35290234023261,52.86
17,2.032258064516129,15,13,1,1,0,0,0,0,0,0,0,13,28,9,6,7,4,1,3,0,3,7,1,51.91085867840311,52.85
19,1.3928571428571428,12,15,1,2,0,0,0,0,0,0,8,2,26,4,4,9,5,1,5,2,0,0,0,53.93961485602647,52.84
17,2.125,10,16,0,4,2,4,0,0,0,0,0,6,14,18,0,10,0,1,0,1,0,4,1,50.269137685690865,52.83
16,1.9444444444444444,14,14,0,2,0,0,0,0,0,0,0,14,28,8,6,7,3,4,2,0,1,5,1,52.92231591474909,52.79
17,1.4363636363636363,12,15,1,2,0,0,0,0,0,0,12,0,23,6,2,8,3,5,5,1,0,1,0,55.13207871504766,52.76
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,8,6,8,4,2,2,0,3,7,1,52.286859229494624,52.75
17,1.6428571428571428,11,16,1,2,0,0,0,0,0,0,0,8,27,8,4,6,8,3,1,0,3,5,0,49.90816070802726,52.73
20,1.4107142857142858,14,14,1,1,0,0,0,0,0,0,9,0,24,3,3,11,3,4,5,1,0,2,1,54.316289368600124,52.72
17,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,9,6,7,4,2,2,0,3,7,1,51.91827460492263,52.71
17,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,6,8,3,1,3,0,3,7,1,51.696762225801734,52.71
18,1.6666666666666667,23,4,1,2,0,0,0,0,2,0,0,0,27,6,4,11,2,0,2,5,0,3,1,54.55402933204541,52.7
18,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,4,6,8,3,3,5,1,0,2,1,54.14006984283109,52.53
16,1.8181818181818181,17,10,1,2,0,0,0,0,0,0,0,10,30,8,7,8,4,2,1,0,3,7,1,51.73354167354327,52.5
18,1.4081632653061225,12,15,1,2,0,0,0,0,0,0,8,2,25,3,6,9,5,1,5,1,0,1,1,53.54920231395986,52.46
17,2.0,16,12,1,1,0,0,0,0,0,0,0,12,28,9,6,8,4,2,1,0,3,7,1,51.86197061085592,52.39
21,2.0454545454545454,17,10,2,1,0,0,0,0,0,0,0,10,27,5,10,6,3,2,3,1,3,6,1,52.42302641899664,52.25
18,1.6829268292682926,24,5,1,0,0,0,0,0,2,0,0,0,26,8,0,8,4,2,2,6,0,4,1,53.95931412451947,52.21
16,2.022222222222222,12,17,1,0,0,0,0,0,0,0,0,17,27,8,4,9,4,2,3,0,3,7,1,52.33014809054224,52.02
17,1.9444444444444444,13,14,1,2,0,0,0,0,0,0,0,14,28,9,5,7,4,2,3,0,3,7,1,52.54794623083351,52.02
18,1.9333333333333333,18,9,1,2,0,0,0,0,0,0,0,9,26,8,4,7,4,2,2,3,0,2,1,51.27658121169946,52.01
19,1.3773584905660377,12,15,1,2,0,0,0,0,0,0,8,2,25,3,5,10,3,2,6,1,0,2,1,53.88515546962435,51.91
18,1.5058823529411764,5,24,1,0,0,0,0,0,0,0,21,0,16,3,7,6,3,3,7,1,0,1,0,55.264687483268986,51.82
19,1.8783783783783783,7,20,1,2,0,2,0,0,0,0,3,4,15,6,2,9,6,5,2,0,3,4,0,52.91693851245137,51.81
18,1.9361702127659575,9,18,1,2,0,0,0,0,0,0,0,15,26,6,6,9,4,3,2,0,3,6,1,52.139773584736496,51.77
18,1.7407407407407407,18,9,1,2,0,0,0,0,0,0,0,9,28,4,8,8,3,2,4,1,0,4,1,52.16668825243148,51.69
17,1.9666666666666666,14,13,1,2,0,0,0,0,0,0,0,13,28,9,5,8,4,2,2,0,3,7,1,52.29754058457953,51.57
17,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,4,4,8,5,3,5,1,0,2,1,53.74751973532931,51.53
18,1.4625,10,19,1,0,0,0,0,0,0,0,10,2,22,6,2,8,3,4,5,2,0,1,0,52.981394225864776,51.31
20,2.176470588235294,19,9,2,0,0,0,0,0,0,0,0,9,28,4,11,6,4,1,3,1,3,6,1,52.5527338722648,51.31
16,1.875,13,14,1,2,0,0,0,0,0,0,0,14,26,8,6,7,6,2,1,0,3,7,1,52.42513289224416,51.19
18,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,8,0,9,4,2,2,5,0,4,1,54.44473238061549,51.18
17,1.2615384615384615,9,20,1,0,0,0,0,0,0,0,18,0,19,4,10,6,4,1,4,1,0,1,0,54.66405661279718,51.08
18,2.032258064516129,14,13,1,2,0,0,0,0,0,0,0,13,28,9,7,7,3,1,3,0,3,7,1,51.754822149953235,51.0
16,2.09375,10,16,0,4,2,4,0,0,0,0,0,7,14,18,0,10,0,1,0,1,0,4,1,50.076800009155754,50.97
16,1.2857142857142858,12,17,1,0,0,0,0,0,0,0,13,2,23,8,6,8,2,1,4,1,0,2,1,54.61678821144316,50.95
19,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,8,0,8,5,2,2,5,0,4,1,54.082873437728054,50.94
17,1.9411764705882353,16,12,2,0,0,0,0,0,0,0,0,12,28,4,5,9,4,4,3,1,3,6,1,52.64587807319035,50.92
18,1.4081632653061225,12,15,1,2,0,0,0,0,0,0,8,2,25,4,8,8,3,1,5,1,0,2,1,54.329941356698896,50.91
21,1.6904761904761905,14,11,2,3,0,0,1,0,0,0,1,0,22,4,5,9,4,2,3,3,3,4,1,50.12212924321073,50.8
17,1.9069767441860466,10,17,0,3,0,4,0,0,0,0,0,6,13,15,0,11,0,3,0,1,0,4,1,49.83268971611517,50.65
18,1.445945945945946,8,21,1,0,0,0,0,0,0,0,16,2,21,6,6,8,1,2,6,1,0,1,0,54.37806186120755,50.57
18,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,4,6,8,3,2,2,5,0,3,1,54.20853801976077,50.38
18,1.9666666666666666,15,13,1,1,0,0,0,0,0,0,0,13,28,7,7,8,4,2,2,0,3,7,1,52.05361927511368,50.19
17,1.3111111111111111,14,13,1,2,0,0,0,0,0,0,8,2,27,6,2,10,3,3,5,1,0,2,1,54.00355207538711,49.96
18,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,7,0,10,4,2,2,5,0,4,1,54.54665634047251,49.87
18,1.4259259259259258,13,16,1,0,0,0,0,0,0,0,8,2,24,6,4,9,3,2,5,1,0,2,1,54.03263459369761,49.58
18,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,6,4,9,2,2,2,5,0,3,1,54.66663832580595,49.54
19,1.5172413793103448,18,9,1,2,0,0,0,0,0,0,0,6,29,10,6,7,2,2,1,2,0,4,1,52.213672341982466,49.26
20,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,8,2,6,5,2,2,5,0,2,0,53.475034963795146,49.24
18,1.6666666666666667,25,4,1,0,0,0,0,0,2,0,0,0,27,6,2,9,4,2,2,5,0,3,1,54.0481627721475,48.98
19,1.5833333333333333,16,11,1,2,0,0,0,0,0,0,0,10,28,8,4,6,5,5,1,1,0,2,1,51.43079229374607,48.93
17,1.6666666666666667,26,4,0,0,0,0,0,0,2,0,0,0,27,4,8,8,2,2,2,4,0,3,1,53.67952154074757,48.93
16,2.075,10,16,0,4,0,2,0,0,0,0,0,7,16,14,0,14,0,1,0,1,0,4,1,49.62527607708487,48.75
17,1.8666666666666667,8,19,1,2,0,0,0,0,0,0,3,7,20,8,1,10,4,6,1,0,3,4,1,53.86377124724887,48.06
19,1.4558823529411764,9,18,1,2,0,0,0,0,0,0,10,2,22,3,5,8,4,2,7,1,0,1,1,53.65549108099517,47.48
16,2.1578947368421053,13,16,1,0,0,0,0,0,0,0,0,16,26,7,8,10,2,0,3,0,3,5,1,50.397925042807124,47.16
20,1.735042735042735,4,23,1,2,0,4,0,0,9,0,1,2,11,6,2,5,4,5,1,7,1,2,0,49.44032812378522,46.81
18,1.5510204081632653,15,12,1,2,0,0,2,0,1,0,0,5,26,8,2,4,7,3,2,4,0,3,1,53.738198775453355,46.4
18,1.5,12,17,1,0,0,0,0,0,0,0,14,0,22,6,7,8,1,2,5,1,0,2,1,54.212416687228796,46.09
18,1.65,16,11,1,2,0,0,0,0,0,0,0,10,27,9,6,4,5,4,1,1,0,2,1,50.73527357705005,45.44
18,1.605263157894737,24,5,1,0,0,0,0,0,2,0,0,0,26,6,0,10,4,3,2,5,0,4,1,54.80275873478172,43.33
20,1.7674418604651163,8,19,1,2,0,0,0,0,0,0,3,4,19,6,1,9,4,5,2,3,3,5,1,54.7351880130828,42.18
