unique_cards,stats_cost_ratio,spell,minion,hero,weapon,pirate,elemental,demon,totem,dragon,murloc,mechanical,beast,class_card,cost_1_or_less,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7_or_more,no_of_high_rules,no_of_medium_rule,no_of_low_rule,average_card_winrate
19,1.9,13,15,1,1,0,0,0,0,0,0,9,0,21,7,5,4,4,7,1,2,37,34,5,56.980874631747135,55.89
19,1.8709677419354838,8,19,1,2,0,0,0,0,0,0,8,2,23,6,6,5,5,5,1,2,37,34,1,57.311194714593306,55.79
18,1.7272727272727273,9,19,0,2,0,2,0,0,0,0,3,5,16,5,0,13,0,9,0,3,7,9,5,55.805150288930776,55.77
21,1.6354166666666667,0,26,1,3,0,0,0,0,0,0,4,1,21,6,1,5,8,5,1,4,7,3,0,53.88062185892227,55.74
18,1.6022727272727273,9,18,1,2,0,0,0,0,6,0,3,4,20,4,0,8,0,14,0,4,31,33,5,55.76109070118203,55.73
19,1.735632183908046,7,19,1,3,0,0,0,0,7,0,5,0,21,5,3,4,2,11,0,5,31,31,3,56.237227968901415,55.67
20,1.9298245614035088,14,14,1,1,0,0,0,0,0,0,9,0,22,7,6,3,4,7,1,2,37,34,5,56.89096021624581,55.65
18,1.873015873015873,10,16,1,3,0,0,0,0,0,0,7,2,24,7,2,6,4,8,0,3,37,34,5,57.54558623501247,55.58
19,1.8727272727272728,12,14,1,3,0,0,0,0,0,0,9,2,25,7,3,7,4,6,0,3,37,34,5,57.75330919464698,55.57
19,1.9107142857142858,14,14,1,1,0,0,0,0,0,0,9,0,22,8,5,3,4,8,0,2,37,34,5,56.815190539318884,55.57
18,1.7142857142857142,9,18,1,2,0,0,0,0,7,0,5,1,20,6,0,8,0,11,0,5,37,33,5,56.146926723068034,55.56
18,1.875,13,15,1,1,0,0,0,0,0,0,9,0,21,7,4,4,4,7,2,2,37,34,5,57.039927202030256,55.54
18,1.8235294117647058,9,18,1,2,0,0,0,0,0,0,7,2,23,6,4,6,6,6,0,2,31,32,0,57.35461479373681,55.53
19,1.7956989247311828,4,22,1,3,1,1,1,1,8,1,4,1,21,4,5,5,5,6,0,5,3,3,2,55.964822113227704,55.51
19,1.6779661016949152,15,13,1,1,0,0,0,0,3,0,3,1,23,4,9,4,1,9,0,3,31,34,5,55.17713159815036,55.48
19,1.8571428571428572,11,16,1,2,1,0,0,0,0,0,7,2,24,7,3,6,4,7,0,3,37,34,5,57.47445577075369,55.4
18,1.875,11,16,1,2,0,0,0,0,0,0,7,2,23,6,4,6,4,7,0,3,37,34,5,57.35637145887005,55.38
19,1.6727272727272726,17,12,1,0,0,0,0,0,1,0,4,0,24,7,7,4,2,6,0,4,15,18,5,56.190787706696696,55.34
18,1.9090909090909092,8,19,1,2,1,0,0,0,0,0,9,2,23,6,6,5,4,6,0,3,37,32,0,57.76207478810225,55.32
19,1.8709677419354838,13,16,1,0,0,0,0,0,0,0,8,0,22,6,6,4,6,6,0,2,37,34,5,56.63758639703509,55.26
18,1.5064935064935066,10,17,1,2,0,0,0,0,0,0,3,5,17,4,0,10,0,14,0,2,31,33,5,56.621780499520376,55.19
19,1.8833333333333333,13,15,1,1,0,0,0,0,0,0,9,0,21,7,5,4,4,7,1,2,37,34,5,57.08362533661414,55.18
18,1.9285714285714286,13,15,1,1,0,0,0,0,0,0,9,0,21,6,7,4,4,7,0,2,37,34,5,56.949088748132986,55.17
18,1.5492957746478873,10,17,1,2,0,0,0,0,0,0,5,5,19,6,0,9,0,13,0,2,37,33,5,56.20906880447205,55.16
20,1.6862745098039216,15,12,1,2,0,0,0,0,1,0,6,0,22,7,8,4,1,6,0,4,21,18,5,56.71967252175329,55.08
18,1.8833333333333333,11,16,1,2,1,0,0,0,0,0,7,2,24,7,3,6,4,8,0,2,37,34,5,57.361642609526506,55.08
19,1.9166666666666667,12,16,1,1,0,0,0,0,0,0,9,0,23,7,5,3,6,7,0,2,37,34,5,57.048692577023026,55.07
20,1.8928571428571428,12,15,1,2,0,0,0,0,0,0,9,1,26,7,6,5,5,4,0,3,37,34,5,57.87667413367862,55.04
18,1.8676470588235294,10,17,1,2,0,0,0,0,0,0,7,2,23,7,2,6,4,8,0,3,37,34,5,57.67612662976911,55.01
19,1.8620689655172413,12,15,1,2,0,0,0,0,0,0,7,2,25,7,4,6,4,6,0,3,37,34,5,57.17025165956171,55.0
19,1.92,14,12,1,3,0,0,0,0,0,0,9,0,26,6,7,4,4,6,0,3,37,34,5,56.92699562600318,55.0
19,1.7222222222222223,16,12,1,1,0,0,0,0,0,0,6,1,22,4,9,5,3,6,0,3,31,34,5,56.08751257023834,54.91
19,1.8833333333333333,13,15,1,1,0,0,0,0,0,0,9,0,21,6,6,4,4,7,1,2,37,34,5,57.11089202328311,54.88
19,1.8181818181818181,14,13,1,2,0,0,0,0,0,0,6,0,23,6,6,3,4,8,1,2,37,34,5,56.35765533615793,54.87
18,1.8688524590163935,11,16,1,2,0,0,0,0,0,0,8,2,27,7,4,6,6,4,0,3,37,34,5,57.709368492738484,54.86
19,1.893939393939394,10,17,1,2,0,0,0,0,0,0,11,1,21,3,5,7,6,7,0,2,37,34,1,57.21621802016729,54.75
18,1.901639344262295,13,15,1,1,0,0,0,0,0,0,9,0,21,7,5,4,4,6,2,2,37,34,5,56.823068317859416,54.62
19,1.8571428571428572,14,14,1,1,0,0,0,0,0,0,8,0,21,6,7,4,3,7,1,2,37,34,5,56.7842765547549,54.61
19,1.9090909090909092,14,14,1,1,0,0,0,0,0,0,9,0,22,7,6,4,4,6,1,2,37,34,5,56.639565438774135,54.55
17,1.7411764705882353,9,19,0,2,0,2,0,0,6,0,1,3,17,3,0,13,0,11,0,3,3,5,5,55.12543283304286,54.53
19,1.525,9,18,1,2,0,0,0,0,0,0,3,5,16,4,0,10,0,14,0,2,31,33,5,56.458493621432936,54.52
21,1.7307692307692308,16,12,1,1,0,0,0,0,1,0,6,0,24,8,7,4,2,5,0,4,21,18,5,56.332192253377755,54.46
18,1.6352941176470588,10,17,1,2,0,0,0,0,7,0,3,2,19,4,0,10,0,11,0,5,31,33,5,55.92585339192238,54.46
17,1.7959183673469388,13,14,1,2,0,0,0,0,0,0,1,2,20,3,10,8,3,3,0,3,3,6,5,52.985624528441534,54.35
20,1.5733333333333333,10,17,1,2,0,0,0,0,0,0,4,5,18,5,0,9,0,14,0,2,37,33,5,56.5490569634839,54.29
19,1.8235294117647058,14,13,1,2,0,0,0,0,0,0,6,0,23,6,7,3,4,8,0,2,37,34,5,56.40135347074183,54.18
18,1.7179487179487178,11,16,1,2,0,0,0,0,5,0,4,2,21,4,8,3,3,7,0,5,15,17,4,55.74218413533629,54.04
18,1.8870967741935485,12,16,1,1,0,0,0,0,0,0,9,0,20,6,6,4,4,7,1,2,37,34,5,57.155936469776066,54.02
20,1.798165137614679,0,26,1,3,0,0,0,0,0,0,3,3,21,4,1,6,8,2,2,7,3,1,0,53.45978278082033,53.95
18,1.873015873015873,11,16,1,2,0,0,0,0,0,0,7,2,24,7,3,6,4,7,0,3,37,34,5,57.42189925056446,53.81
17,1.5616438356164384,10,17,1,2,0,0,0,0,0,0,5,5,19,6,0,8,0,14,0,2,37,33,5,56.565167366386326,53.79
18,1.5492957746478873,10,17,1,2,0,0,0,0,0,0,5,5,19,6,0,9,0,13,0,2,37,33,5,56.41042274976931,53.78
17,1.8311688311688312,9,19,0,2,0,2,0,0,0,0,3,7,15,5,0,13,0,9,0,3,7,9,5,54.79603750313791,53.78
19,1.7017543859649122,16,12,1,1,0,0,0,0,0,0,6,1,22,4,8,5,3,7,0,3,31,34,5,56.30437145440918,53.74
17,1.8333333333333333,12,14,1,3,0,0,0,0,0,0,5,2,25,6,6,4,4,8,0,2,31,32,0,56.67824980065961,53.73
19,1.9047619047619047,12,15,1,2,0,0,0,0,0,0,8,2,23,5,5,6,4,7,0,3,37,34,5,57.732024193691664,53.64
18,1.5064935064935066,10,17,1,2,0,0,0,0,0,0,3,5,17,4,0,10,0,14,0,2,31,33,5,56.42042655422311,53.63
18,1.7121212121212122,14,14,1,1,0,0,0,0,4,0,4,0,22,4,8,4,1,9,0,4,31,34,5,55.39892834538014,53.59
18,1.7301587301587302,14,13,1,2,0,0,0,0,4,0,4,0,24,4,7,4,2,9,0,4,31,34,5,56.44986496521492,53.58
20,1.7592592592592593,16,12,1,1,0,0,0,0,0,0,6,1,21,4,9,4,3,7,1,2,31,34,5,56.40948458707265,53.41
18,1.7333333333333334,12,13,1,4,0,0,0,0,0,0,7,0,22,4,4,6,4,9,0,3,31,34,5,57.095647190006396,53.37
19,1.7272727272727273,16,12,1,1,0,0,0,0,0,0,6,1,21,4,8,5,3,7,1,2,31,34,5,56.27219798890481,53.35
19,1.7857142857142858,14,14,1,1,0,0,0,0,0,0,5,0,23,6,7,3,4,8,0,2,31,34,5,56.38404033660242,53.34
21,1.794392523364486,0,26,1,3,0,0,0,0,1,0,3,4,19,4,1,6,8,3,2,6,3,1,0,53.490437267497,53.33
19,1.9047619047619047,13,15,1,1,0,0,0,0,0,0,9,0,21,7,5,3,4,7,2,2,37,34,5,57.177213800198096,53.23
18,1.6363636363636365,12,17,1,0,0,0,0,0,6,0,3,0,22,6,5,2,4,9,0,4,31,34,5,56.52975006335215,53.14
20,1.518987341772152,10,17,1,2,0,0,0,0,0,0,3,5,17,4,0,9,0,15,0,2,31,33,5,56.48514200774393,53.13
19,1.8955223880597014,8,19,1,2,1,0,0,0,0,0,9,2,23,5,6,5,4,8,0,2,37,32,0,57.679801025246256,53.11
18,1.873015873015873,11,16,1,2,0,0,0,0,0,0,7,2,24,7,4,6,4,6,0,3,37,34,5,57.656885103867964,53.08
19,1.7971014492753623,14,14,1,1,0,0,0,0,5,0,6,0,22,4,7,2,3,11,0,3,31,34,5,56.444256894252256,53.06
19,1.7254901960784315,16,12,1,1,0,0,0,0,0,0,6,1,21,4,9,5,3,7,0,2,31,34,5,56.315896123488706,52.99
18,1.8181818181818181,14,14,1,1,0,0,0,0,0,0,5,0,24,6,6,5,4,7,0,2,31,34,5,56.04993917386078,52.97
18,1.647887323943662,10,17,1,2,0,0,0,0,0,0,5,3,19,6,0,9,0,13,0,2,37,33,5,56.556863887015496,52.86
17,1.6629213483146068,10,17,1,2,0,0,0,0,7,0,3,3,21,4,0,8,0,13,0,5,31,33,5,55.95655618826442,52.85
18,1.878787878787879,12,16,1,1,0,0,0,0,0,0,9,0,20,6,5,4,4,7,2,2,37,34,5,57.36062581077286,52.83
17,1.8148148148148149,4,23,1,2,0,0,0,0,0,0,11,2,21,6,4,4,8,6,0,2,21,15,0,57.92063244471501,52.63
17,1.9852941176470589,5,21,0,4,0,0,0,0,0,0,6,0,28,7,6,8,6,1,0,2,1,0,0,55.40978143574603,52.47
19,1.9,13,15,1,1,0,0,0,0,0,0,9,0,21,6,6,4,4,7,1,2,37,34,5,57.07437222682056,52.23
19,1.5342465753424657,10,17,1,2,0,0,0,0,0,0,4,5,18,5,0,10,0,13,0,2,37,33,5,56.187063455121226,52.12
19,1.575,9,18,1,2,0,0,0,0,0,0,3,5,16,4,0,10,0,14,0,2,31,33,5,56.5223969127657,52.11
18,1.876923076923077,10,17,1,2,0,0,0,0,0,0,7,2,23,7,3,6,4,7,0,3,37,34,5,57.64301878031051,52.1
20,1.9642857142857142,21,7,1,1,0,0,0,0,2,0,3,0,25,4,10,3,1,2,1,9,7,10,4,54.9697227382493,51.86
19,1.8805970149253732,12,16,1,1,0,0,0,0,0,0,9,0,20,6,5,4,4,7,1,3,37,34,5,57.488380546389365,51.81
20,2.1702127659574466,20,6,1,3,0,0,0,0,2,0,2,0,25,7,8,2,2,0,4,7,3,5,3,53.44519943746146,51.65
20,1.912280701754386,14,14,1,1,0,0,0,0,0,0,9,0,22,7,6,3,4,7,1,2,37,34,5,56.993710921112815,51.36
19,1.7096774193548387,8,19,1,2,0,0,0,0,6,0,3,3,19,4,0,8,0,14,0,4,31,31,3,55.91226195308499,51.33
19,1.7777777777777777,9,18,1,2,1,0,0,0,0,0,5,2,26,5,7,4,6,5,0,3,7,7,0,55.83229963917247,51.26
18,1.9193548387096775,12,16,1,1,0,0,0,0,0,0,9,0,20,6,6,4,4,7,1,2,37,34,5,57.19882253562273,51.26
17,1.9264705882352942,5,21,0,4,0,0,0,0,0,0,4,0,28,7,6,8,6,1,0,2,1,0,0,54.57279768240984,51.15
19,1.8,16,12,1,1,0,0,0,0,0,0,6,0,21,4,10,4,3,7,0,2,31,34,5,56.39647037943473,51.15
19,1.4523809523809523,9,18,1,2,0,0,0,0,0,0,3,5,16,4,0,9,0,14,0,3,31,33,5,56.15692162227284,51.12
19,1.9411764705882353,14,14,1,1,0,0,0,0,0,0,9,0,22,7,7,4,4,6,0,2,37,34,5,56.58051286849101,50.9
18,1.9622641509433962,13,15,1,1,0,0,0,0,0,0,9,0,21,6,8,4,4,6,0,2,37,34,5,56.73222986396215,50.88
19,1.5789473684210527,9,18,1,2,0,0,0,0,0,0,4,5,17,5,0,10,0,13,0,2,37,33,5,56.50005168713313,50.71
18,1.7462686567164178,13,15,1,1,0,0,0,0,6,0,1,2,19,4,8,4,2,8,0,4,15,18,5,54.63765310555289,50.59
19,1.75,16,12,1,1,0,0,0,0,0,0,6,1,21,4,9,5,3,6,1,2,31,34,5,56.05533910473397,50.59
18,1.8135593220338984,9,18,1,2,0,0,0,0,0,0,7,2,23,8,6,6,4,4,0,2,21,16,0,57.303615568267865,50.52
18,1.894736842105263,21,8,1,0,0,0,0,0,0,0,6,0,24,4,10,2,1,3,2,8,15,18,5,56.25103482479809,50.44
19,1.872340425531915,18,10,1,1,0,0,0,0,2,0,6,0,25,6,9,2,2,9,0,2,37,34,5,55.717767433426474,50.4
18,1.554054054054054,10,16,1,3,0,0,0,0,0,0,3,5,18,4,0,10,0,14,0,2,31,33,5,56.310988346194144,50.29
20,1.65625,3,24,0,3,0,0,0,0,0,0,1,1,20,4,1,6,8,2,1,8,1,1,0,52.66328914688295,49.88
19,1.847457627118644,21,7,1,1,0,0,0,0,2,0,3,0,25,6,10,3,1,2,0,8,7,10,4,54.732005923083264,49.75
19,1.5529411764705883,8,19,1,2,0,0,0,0,0,0,3,5,15,4,0,9,0,15,0,2,31,31,3,56.530230768946026,49.45
20,1.797872340425532,5,22,0,3,1,1,1,1,8,1,3,3,19,4,5,5,5,6,1,4,3,2,2,53.82861118640177,49.42
20,1.6354166666666667,3,24,0,3,0,0,0,0,0,0,3,1,22,4,1,6,8,2,1,8,3,1,0,53.489913252114484,49.25
18,1.8369565217391304,6,22,0,2,2,2,2,2,9,2,5,4,18,4,6,6,5,5,0,4,3,2,2,53.565070256987475,48.45
20,1.7924528301886793,15,13,1,1,0,0,0,0,0,0,5,0,22,7,6,5,3,6,1,2,31,34,5,55.776990377235194,48.1
19,1.471264367816092,8,19,1,2,0,0,0,0,0,0,3,5,15,4,0,9,0,14,0,3,31,31,3,55.99363474418539,48.05
17,1.9565217391304348,5,21,0,4,11,0,0,0,0,0,2,0,16,4,7,8,8,2,0,1,0,0,0,49.02952530774592,47.99
19,1.6470588235294117,12,15,1,2,0,0,0,0,4,0,3,0,24,6,5,2,3,9,0,5,31,33,5,55.4857173032216,47.97
19,1.7352941176470589,5,23,0,2,0,0,0,0,6,0,1,1,23,1,6,6,5,5,2,5,1,1,2,53.696968159293576,47.42
18,1.696969696969697,17,10,1,2,0,0,0,0,0,0,4,0,27,6,11,4,4,4,0,1,37,34,5,54.42931459029308,47.41
19,1.75,18,9,1,2,0,0,0,0,0,0,2,6,24,3,8,2,0,7,0,10,7,10,5,54.707180161665946,47.34
18,1.7659574468085106,4,22,0,4,1,1,1,1,8,1,2,1,21,4,6,5,5,6,0,4,1,1,2,54.03764368598479,47.1
19,1.7647058823529411,11,16,1,2,0,0,0,0,9,0,2,0,21,4,6,4,5,6,0,5,5,5,4,54.110005549263626,47.02
19,1.746031746031746,11,16,1,2,0,0,0,0,0,0,5,2,23,7,6,6,4,4,0,3,15,15,0,57.13217496717356,46.77
18,1.7826086956521738,16,13,1,0,0,0,0,0,0,0,5,0,24,8,9,5,2,3,0,3,11,10,5,55.19698943296749,46.54
19,1.7962962962962963,16,12,1,1,0,0,0,0,0,0,6,0,21,4,9,4,3,7,1,2,31,34,5,56.433772574696064,46.5
19,1.9259259259259258,18,8,1,3,0,0,0,0,0,0,2,0,25,0,12,0,3,0,9,6,0,1,0,52.394552656050124,46.46
22,1.9642857142857142,21,7,1,1,0,0,0,0,2,0,3,0,25,4,9,3,2,2,1,9,7,10,4,54.525149879497754,46.27
18,1.7303370786516854,10,18,0,2,0,0,0,0,9,0,0,2,17,3,8,4,5,5,0,5,0,2,3,53.48123952342645,45.6
19,1.8202247191011236,10,20,0,0,1,1,1,1,8,1,1,3,15,3,8,5,5,6,0,3,0,2,3,53.740973733117144,44.48
17,1.6746987951807228,4,21,1,4,0,0,0,0,0,0,15,0,20,10,2,4,2,4,4,4,11,7,0,57.05109463329484,43.5
21,1.5510204081632653,17,10,1,2,0,0,0,0,2,0,3,0,25,3,10,5,2,7,0,3,31,34,5,55.07196543032134,43.47
17,1.7966101694915255,9,17,0,4,0,0,0,0,0,0,0,0,20,4,7,11,3,4,0,1,0,1,1,48.135720443025576,34.81
