unique_cards,stats_cost_ratio,spell,minion,hero,weapon,pirate,elemental,demon,totem,dragon,murloc,mechanical,beast,class_card,cost_1_or_less,cost_2,cost_3,cost_4,cost_5,cost_6,cost_7_or_more,no_of_high_rules,no_of_medium_rule,no_of_low_rule,average_card_winrate
18,1.65,15,14,1,0,0,2,0,0,0,0,2,2,22,3,15,5,0,2,0,5,7,3,0,48.652932896402916,49.19
19,1.9545454545454546,25,4,1,0,0,1,0,0,1,0,0,0,28,6,11,1,3,0,2,7,7,3,0,57.8599163190179,49.1
20,1.6666666666666667,14,15,1,0,0,2,0,0,0,0,2,1,22,4,13,7,0,0,1,5,3,3,0,49.59161669241328,49.06
19,2.0625,20,10,0,0,0,0,0,0,0,0,2,2,24,6,5,1,3,8,2,5,2,0,0,52.38966579721693,49.01
17,2.392857142857143,17,13,0,0,0,0,0,0,0,0,2,0,25,6,4,4,4,6,3,3,2,0,0,49.578607562464136,48.8
18,2.087719298245614,13,17,0,0,0,2,0,0,0,0,1,0,19,7,13,2,2,1,2,3,7,3,0,53.39556640826155,48.78
19,1.725,21,9,0,0,0,3,0,0,1,0,1,0,27,4,9,2,3,4,1,7,11,3,0,55.68306607765713,48.64
16,2.617021276595745,12,18,0,0,0,0,0,0,0,0,0,0,17,10,9,6,4,1,0,0,1,0,0,49.25822751365775,48.5
15,2.75,14,16,0,0,0,0,0,0,0,0,0,0,18,10,8,8,4,0,0,0,1,0,0,49.601725229416616,48.48
16,1.6491228070175439,15,15,0,0,0,5,0,0,0,0,0,0,22,9,10,8,0,1,0,2,3,1,0,51.849277563110924,48.25
21,1.6417910447761195,12,17,1,0,0,2,0,0,6,0,0,3,19,4,9,4,2,2,1,8,7,3,0,50.727374428012226,48.0
17,1.9591836734693877,19,11,0,0,0,3,0,0,0,0,0,2,26,8,8,2,3,3,0,6,7,3,0,54.37913380124103,47.98
19,1.6666666666666667,15,14,1,0,0,2,0,0,0,0,3,0,23,5,12,4,0,5,0,4,7,3,0,48.727830013986456,47.74
21,1.7027027027027026,3,27,0,0,0,1,0,0,6,0,0,1,16,5,1,7,5,0,3,9,0,0,0,49.66905797517453,47.65
17,1.9315068493150684,15,15,0,0,0,0,0,0,0,0,3,0,22,6,4,2,2,6,4,6,2,0,0,48.24070777937776,47.61
17,1.5925925925925926,16,14,0,0,0,3,0,0,0,0,0,0,23,10,10,7,0,1,0,2,3,1,0,50.86410917288026,47.55
20,1.5106382978723405,16,13,1,0,0,0,0,0,0,0,5,0,21,2,11,6,2,3,0,6,7,3,0,48.1228200555667,47.42
17,1.6296296296296295,16,14,0,0,0,4,0,0,0,0,0,0,23,9,10,7,1,1,0,2,3,1,0,51.73761551486079,47.27
16,2.442622950819672,7,23,0,0,0,0,0,0,0,0,0,0,16,9,8,5,6,2,0,0,1,0,0,45.47677900277787,47.1
17,1.5614035087719298,18,12,0,0,0,0,0,0,0,0,0,0,22,16,5,2,0,2,2,3,2,0,0,48.584974695776395,46.98
16,1.5614035087719298,18,12,0,0,0,0,0,0,0,0,0,0,22,14,7,2,0,2,2,3,2,0,0,48.59647253694471,46.97
16,1.5593220338983051,18,12,0,0,0,0,0,0,0,0,0,0,23,14,6,2,1,2,2,3,2,0,0,48.672098295249036,46.72
16,2.4242424242424243,8,22,0,0,0,2,0,0,0,0,1,0,15,8,6,7,6,3,0,0,1,0,0,45.87206243098252,46.69
15,2.6818181818181817,14,16,0,0,0,0,0,0,0,0,0,2,18,10,10,4,4,2,0,0,1,0,0,50.291070306336444,46.36
16,1.9411764705882353,13,17,0,0,0,2,0,0,6,0,0,1,19,10,10,3,4,3,0,0,3,1,0,51.758455446789895,46.3
17,1.5483870967741935,17,13,0,0,0,0,0,0,0,0,0,0,22,14,5,3,1,2,2,3,2,0,0,48.41981888978573,46.21
20,2.2280701754385963,20,10,0,0,0,0,0,0,0,0,4,2,21,7,2,2,6,7,1,5,2,0,0,51.89516678490315,45.87
16,1.9024390243902438,10,20,0,0,0,4,0,0,10,0,0,0,20,9,6,3,4,2,2,4,1,0,0,52.51471543576698,45.81
16,3.0238095238095237,15,15,0,0,0,0,0,0,0,0,0,2,19,12,7,4,3,4,0,0,2,0,0,49.74617686644502,45.25
17,2.864864864864865,15,15,0,0,0,0,0,0,0,0,0,0,19,10,8,7,5,0,0,0,1,0,0,49.55618138584466,45.12
20,1.4473684210526316,16,13,1,0,0,3,0,0,0,0,3,0,25,4,11,6,0,4,0,5,7,3,0,48.886341527183276,45.04
20,1.709090909090909,3,27,0,0,0,1,0,0,6,0,0,1,17,5,1,8,4,0,3,9,0,0,0,49.91082482470854,44.93
17,2.235955056179775,11,19,0,0,0,0,0,0,0,0,1,2,19,6,4,3,6,5,1,5,1,0,0,48.76189942513422,44.79
16,2.761904761904762,13,17,0,0,0,0,0,0,0,0,0,0,17,12,9,4,4,0,1,0,1,0,0,49.575764650215184,44.68
17,1.5909090909090908,17,13,0,0,0,0,0,0,1,0,0,0,21,14,7,2,0,1,2,4,2,0,0,49.13216224551101,44.58
16,1.5272727272727273,19,11,0,0,0,0,0,0,0,0,0,0,23,14,6,3,0,2,2,3,2,0,0,49.46085939810486,44.45
18,1.5692307692307692,12,17,1,0,0,0,0,0,4,0,4,0,21,1,9,7,4,2,2,5,7,3,0,48.96485470914485,43.99
16,1.6491228070175439,15,15,0,0,0,3,0,0,0,0,0,0,24,9,10,8,0,1,0,2,3,1,0,50.7502912050802,43.49
16,1.5254237288135593,17,13,0,0,0,0,0,0,0,0,0,0,21,16,7,2,0,0,2,3,1,0,0,48.92233734297937,43.28
16,1.5593220338983051,18,12,0,0,0,0,0,0,0,0,0,0,23,14,6,2,1,2,2,3,2,0,0,49.763784189250224,43.21
17,1.6825396825396826,14,16,0,0,0,0,0,0,0,0,3,0,24,6,6,6,0,7,1,4,2,0,0,49.13614399287424,43.13
17,2.4901960784313726,13,17,0,0,0,1,0,0,0,0,0,0,19,12,7,3,6,0,2,0,1,0,0,46.337895016537054,43.01
17,2.488888888888889,14,16,0,0,0,0,0,0,0,0,1,0,19,11,8,4,5,1,1,0,1,0,0,49.778595502354,42.83
18,1.8275862068965518,6,24,0,0,2,4,2,2,8,2,2,4,13,6,1,9,6,3,1,4,3,1,0,47.46496366448911,42.62
18,1.759493670886076,8,22,0,0,0,0,0,0,0,0,5,0,26,7,8,4,4,2,4,1,1,0,0,45.28655973629808,42.11
18,1.7889908256880733,7,23,0,0,0,0,0,0,0,0,4,0,21,4,4,4,4,6,3,5,2,0,0,45.02593735476675,41.92
17,1.7014925373134329,14,16,0,0,0,0,0,0,0,0,3,0,22,6,4,6,2,7,1,4,2,0,0,49.0660843972307,41.43
19,1.921875,13,17,0,0,0,0,0,0,1,0,1,0,20,6,5,6,5,6,1,1,2,0,0,48.86255432755236,41.35
17,1.9811320754716981,8,22,0,0,0,2,0,0,0,13,0,2,14,6,14,5,5,0,0,0,3,1,0,44.148754118080916,41.34
19,1.7435897435897436,11,19,0,0,0,0,0,0,0,0,3,0,21,9,5,4,2,3,5,2,2,0,0,46.88413600105819,40.58
19,1.6538461538461537,13,16,1,0,0,0,0,0,0,0,2,0,22,3,11,6,0,5,1,4,7,3,0,50.27150464671766,40.14
17,2.0136986301369864,11,19,0,0,0,0,0,0,0,0,3,0,17,6,4,7,6,3,2,2,2,0,0,47.6719739725252,39.59
17,1.5344827586206897,18,12,0,0,0,0,0,0,0,0,0,0,23,13,8,3,1,0,2,3,1,0,0,48.358340236529585,39.34
21,1.7659574468085106,13,16,1,0,0,0,0,0,0,0,3,3,19,3,11,6,1,5,0,4,7,3,0,48.44818481083264,39.01
17,2.287671232876712,13,17,0,0,0,0,0,0,0,0,1,2,21,6,4,3,6,5,1,5,1,0,0,48.801480187821575,37.81
20,1.5972222222222223,13,17,0,0,0,0,0,0,1,0,3,0,18,6,5,6,3,4,4,2,2,0,0,49.01322129117654,37.54
18,2.8333333333333335,14,16,0,0,0,0,0,0,0,0,0,0,18,12,8,4,5,1,0,0,2,0,0,48.36044590473767,37.01
18,1.71875,14,16,0,0,0,0,0,0,0,0,3,0,24,4,6,5,1,9,1,4,2,0,0,50.23239062891427,36.85
18,1.759493670886076,8,22,0,0,0,0,0,0,0,0,5,0,26,7,8,4,4,2,4,1,1,0,0,45.28655973629808,36.82
20,1.6296296296296295,16,13,1,0,0,3,0,0,0,0,3,0,28,5,9,4,0,4,2,6,5,1,0,50.799117941575254,36.63
18,1.619047619047619,19,11,0,0,0,3,0,0,0,0,0,0,28,8,7,3,1,1,2,8,7,3,0,48.69086748374971,36.24
19,1.6829268292682926,24,6,0,0,0,0,0,0,1,0,1,0,26,4,8,3,3,3,2,7,1,0,0,54.33966218419064,35.11
20,2.019607843137255,17,13,0,0,0,0,0,0,0,0,1,1,23,6,4,8,4,5,1,2,1,0,0,45.29311165318642,33.96
17,1.891304347826087,15,15,0,0,0,0,0,0,0,0,2,0,24,6,8,7,3,4,1,1,2,0,0,48.396015038413594,31.59
